thumb,youtube,title,episode,transcript
https://lexfridman.com/files/thumbs_ai_podcast/cenk_uygur.png,https://www.youtube.com/watch?v=QJtPROVsePk,"Trump vs Harris, Progressive Politics, Communism & Capitalism",https://lexfridman.com/cenk-uygur,https://lexfridman.com/cenk-uygur-transcript
https://lexfridman.com/files/thumbs_ai_podcast/pieter_levels.png,https://www.youtube.com/watch?v=oFtjKbXKqbg,"Programming, Viral AI Startups, and Digital Nomad Life",https://lexfridman.com/pieter-levels,https://lexfridman.com/pieter-levels-transcript
https://lexfridman.com/files/thumbs_ai_podcast/craig_jones_2.png,https://www.youtube.com/watch?v=J7aiEwp1x9k,"Jiu Jitsu, $2 Million Prize, CJI, ADCC, Ukraine & Trolling",https://lexfridman.com/craig-jones-2,https://lexfridman.com/craig-jones-2-transcript
https://lexfridman.com/files/thumbs_ai_podcast/elon_musk_and_neuralink_team.png,https://www.youtube.com/watch?v=Kbk9BiPhm7o,Neuralink and the Future of Humanity,https://lexfridman.com/elon-musk-and-neuralink-team,https://lexfridman.com/elon-musk-and-neuralink-team-transcript
https://lexfridman.com/files/thumbs_ai_podcast/jordan_jonas.png,https://www.youtube.com/watch?v=WA9gVKKPsBo,"Survival, Hunting, Siberia, God, and Winning Alone Season 6",https://lexfridman.com/jordan-jonas,https://lexfridman.com/jordan-jonas-transcript
https://lexfridman.com/files/thumbs_ai_podcast/ivanka_trump.png,https://www.youtube.com/watch?v=2oxdDKHdcM8,"Politics, Family, Real Estate, Fashion, Music, and Life",https://lexfridman.com/ivanka-trump,https://lexfridman.com/ivanka-trump-transcript
https://lexfridman.com/files/thumbs_ai_podcast/andrew_huberman_5.png,https://www.youtube.com/watch?v=ZIyB9e_7a4c,"Focus, Controversy, Politics, and Relationships",https://lexfridman.com/andrew-huberman-5,https://lexfridman.com/andrew-huberman-5-transcript
https://lexfridman.com/files/thumbs_ai_podcast/aravind_srinivas.png,https://www.youtube.com/watch?v=e-gwvmhyU7A,"Perplexity CEO on Future of AI, Search & the Internet",https://lexfridman.com/aravind-srinivas,https://lexfridman.com/aravind-srinivas-transcript
https://lexfridman.com/files/thumbs_ai_podcast/sara_walker_3.png,https://www.youtube.com/watch?v=wwhTfyX9J34,"Physics of Life, Time, Complexity, and Aliens",https://lexfridman.com/sara-walker-3,https://lexfridman.com/sara-walker-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/kevin_spacey.png,https://www.youtube.com/watch?v=XJTMQtE-MIo,"Power, Controversy, Betrayal, Truth & Love in Film and Life",https://lexfridman.com/kevin-spacey,https://lexfridman.com/kevin-spacey-transcript
https://lexfridman.com/files/thumbs_ai_podcast/roman_yampolskiy.png,https://www.youtube.com/watch?v=NNr6gPelJ3E,Dangers of Superintelligent AI,https://lexfridman.com/roman-yampolskiy,https://lexfridman.com/roman-yampolskiy-transcript
https://lexfridman.com/files/thumbs_ai_podcast/charan_ranganath.png,https://www.youtube.com/watch?v=4iuepdI3wCU,"Human Memory, Imagination, Deja Vu, and False Memories",https://lexfridman.com/charan-ranganath,https://lexfridman.com/charan-ranganath-transcript
https://lexfridman.com/files/thumbs_ai_podcast/paul_rosolie_2.png,https://www.youtube.com/watch?v=pwN8u6HFH8U,"Jungle, Apex Predators, Aliens, Uncontacted Tribes, and God",https://lexfridman.com/paul-rosolie-2,https://lexfridman.com/paul-rosolie-2-transcript
https://lexfridman.com/files/thumbs_ai_podcast/sean_carroll_3.png,https://www.youtube.com/watch?v=tdv7r2JSokI,"General Relativity, Quantum Mechanics, Black Holes & Aliens",https://lexfridman.com/sean-carroll-3,https://lexfridman.com/sean-carroll-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/neil_adams.png,https://www.youtube.com/watch?v=TXabC2Ave74,"Judo, Olympics, Winning, Losing, and the Champion Mindset",https://lexfridman.com/neil-adams,https://lexfridman.com/neil-adams-transcript
https://lexfridman.com/files/thumbs_ai_podcast/edward_gibson.png,https://www.youtube.com/watch?v=F3Jd9GI6XqE,"Human Language, Psycholinguistics, Syntax, Grammar & LLMs",https://lexfridman.com/edward-gibson,https://lexfridman.com/edward-gibson-transcript
https://lexfridman.com/files/thumbs_ai_podcast/andrew_callaghan.png,https://www.youtube.com/watch?v=yEou104m_P0,"Channel 5, Gonzo, QAnon, O-Block, Politics & Alex Jones",https://lexfridman.com/andrew-callaghan,https://lexfridman.com/andrew-callaghan-transcript
https://lexfridman.com/files/thumbs_ai_podcast/bassem_youssef.png,https://www.youtube.com/watch?v=sG8u6owzad4,"Israel-Palestine, Gaza, Hamas, Middle East, Satire & Fame",https://lexfridman.com/bassem-youssef,https://lexfridman.com/bassem-youssef-transcript
https://lexfridman.com/files/thumbs_ai_podcast/tulsi_gabbard.png,https://www.youtube.com/watch?v=_El9riy9Zjw,"War, Politics, and the Military Industrial Complex",https://lexfridman.com/tulsi-gabbard,https://lexfridman.com/tulsi-gabbard-transcript
https://lexfridman.com/files/thumbs_ai_podcast/mark_cuban.png,https://www.youtube.com/watch?v=0cn3VBjfN8g,"Shark Tank, DEI & Wokeism Debate, Elon Musk, Politics & Drugs",https://lexfridman.com/mark-cuban,https://lexfridman.com/mark-cuban-transcript
https://lexfridman.com/files/thumbs_ai_podcast/dana_white.png,https://www.youtube.com/watch?v=k7aQEqDbuf8,"UFC, Fighting, Khabib, Conor, Tyson, Ali, Rogan, Elon & Zuck",https://lexfridman.com/dana-white,https://lexfridman.com/dana-white-transcript
https://lexfridman.com/files/thumbs_ai_podcast/annie_jacobsen.png,https://www.youtube.com/watch?v=GXgGR8KxFao,"Nuclear War, CIA, KGB, Aliens, Area 51, Roswell & Secrecy",https://lexfridman.com/annie-jacobsen,https://lexfridman.com/annie-jacobsen-transcript
https://lexfridman.com/files/thumbs_ai_podcast/sam_altman_2.png,https://www.youtube.com/watch?v=jvqFAi7vkBc,"OpenAI, GPT-5, Sora, Board Saga, Elon Musk, Ilya, Power & AGI",https://lexfridman.com/sam-altman-2,https://lexfridman.com/sam-altman-2-transcript
https://lexfridman.com/files/thumbs_ai_podcast/israel_palestine_debate.png,https://www.youtube.com/watch?v=1X_KdkoGxSs,"Finkelstein, Destiny, M. Rabbani & Benny Morris",https://lexfridman.com/israel-palestine-debate,https://lexfridman.com/israel-palestine-debate-transcript
https://lexfridman.com/files/thumbs_ai_podcast/kimbal_musk.png,https://www.youtube.com/watch?v=iAlwZyRUOVM,"The Art of Cooking, Tesla, SpaceX, Zip2, and Family",https://lexfridman.com/kimbal-musk,https://lexfridman.com/kimbal-musk-transcript
https://lexfridman.com/files/thumbs_ai_podcast/yann_lecun_3.png,https://www.youtube.com/watch?v=5t1vTLU7s40,"Meta AI, Open Source, Limits of LLMs, AGI & the Future of AI",https://lexfridman.com/yann-lecun-3,https://lexfridman.com/yann-lecun-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/serhii_plokhy.png,https://www.youtube.com/watch?v=qa-wl8_wpZA,"History of Ukraine, Russia, Soviet Union, KGB, Nazis & War",https://lexfridman.com/serhii-plokhy,https://lexfridman.com/serhii-plokhy-transcript
https://lexfridman.com/files/thumbs_ai_podcast/tucker_carlson.png,https://www.youtube.com/watch?v=f_lRdkH_QoY,"Putin, Navalny, Trump, CIA, NSA, War, Politics & Freedom",https://lexfridman.com/tucker-carlson,https://lexfridman.com/tucker-carlson-transcript
https://lexfridman.com/files/thumbs_ai_podcast/bill_ackman.png,https://www.youtube.com/watch?v=PgGKhsWhUu8,"Investing, Financial Battles, Harvard, DEI, X & Free Speech",https://lexfridman.com/bill-ackman,https://lexfridman.com/bill-ackman-transcript
https://lexfridman.com/files/thumbs_ai_podcast/marc_raibert.png,https://www.youtube.com/watch?v=5VnbBCm_ZyQ,Boston Dynamics and the Future of Robotics,https://lexfridman.com/marc-raibert,https://lexfridman.com/marc-raibert-transcript
https://lexfridman.com/files/thumbs_ai_podcast/omar_suleiman_2.png,https://www.youtube.com/watch?v=oFSyNdQf5uk,"Palestine, Gaza, Oct 7, Israel, Resistance, Faith & Islam",https://lexfridman.com/omar-suleiman-2,https://lexfridman.com/omar-suleiman-2-transcript
https://lexfridman.com/files/thumbs_ai_podcast/ben_shapiro_destiny_debate.png,https://www.youtube.com/watch?v=tYrdMjVXyNg,"Politics, Jan 6, Israel, Ukraine & Wokeism",https://lexfridman.com/ben-shapiro-destiny-debate,https://lexfridman.com/ben-shapiro-destiny-debate-transcript
https://lexfridman.com/files/thumbs_ai_podcast/matthew_cox.png,https://www.youtube.com/watch?v=zMYvGf7BA9o,FBI Most Wanted Con Man - $55 Million in Bank Fraud,https://lexfridman.com/matthew-cox,https://lexfridman.com/matthew-cox-transcript
https://lexfridman.com/files/thumbs_ai_podcast/tal_wilkenfeld.png,https://www.youtube.com/watch?v=9qfwPv7clEw,"Music, Guitar, Bass, Jeff Beck, Prince, and Leonard Cohen",https://lexfridman.com/tal-wilkenfeld,https://lexfridman.com/tal-wilkenfeld-transcript
https://lexfridman.com/files/thumbs_ai_podcast/guillaume_verdon.png,https://www.youtube.com/watch?v=8fEEbKJoNbU,"Beff Jezos, E/acc Movement, Physics, Computation & AGI",https://lexfridman.com/guillaume-verdon,https://lexfridman.com/guillaume-verdon-transcript
https://lexfridman.com/files/thumbs_ai_podcast/teddy_atlas.png,https://www.youtube.com/watch?v=CVx9IB_U9X4,"Mike Tyson, Cus D'Amato, Boxing, Loyalty, Fear & Greatness",https://lexfridman.com/teddy-atlas,https://lexfridman.com/teddy-atlas-transcript
https://lexfridman.com/files/thumbs_ai_podcast/jeff_bezos.png,https://www.youtube.com/watch?v=DcWqzZ3I2cY,Amazon and Blue Origin,https://lexfridman.com/jeff-bezos,https://lexfridman.com/jeff-bezos-transcript
https://lexfridman.com/files/thumbs_ai_podcast/lee_cronin_3.png,https://www.youtube.com/watch?v=CGiDqhSdLHk,Controversial Nature Paper on Evolution of Life and Universe,https://lexfridman.com/lee-cronin-3,https://lexfridman.com/lee-cronin-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/lisa_randall.png,https://www.youtube.com/watch?v=VPaOy3G1-2A,"Dark Matter, Theoretical Physics, and Extinction Events",https://lexfridman.com/lisa-randall,https://lexfridman.com/lisa-randall-transcript
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_7.png,https://www.youtube.com/watch?v=2yHr9DPnSzk,Thanksgiving Pirate Special,https://lexfridman.com/michael-malice-7,https://lexfridman.com/michael-malice-7-transcript
https://lexfridman.com/files/thumbs_ai_podcast/john_mearsheimer.png,https://www.youtube.com/watch?v=r4wLXNydzeY,"Israel-Palestine, Russia-Ukraine, China, NATO, and WW3",https://lexfridman.com/john-mearsheimer,https://lexfridman.com/john-mearsheimer-transcript
https://lexfridman.com/files/thumbs_ai_podcast/elon_musk_4.png,https://www.youtube.com/watch?v=JN3KPFbWCy8,"War, AI, Aliens, Politics, Physics, Video Games, and Humanity",https://lexfridman.com/elon-musk-4,https://lexfridman.com/elon-musk-4-transcript
https://lexfridman.com/files/thumbs_ai_podcast/jared_kushner.png,https://www.youtube.com/watch?v=co_MeKSnyAo,"Israel, Palestine, Hamas, Gaza, Iran, and the Middle East",https://lexfridman.com/jared-kushner,https://lexfridman.com/jared-kushner-transcript
https://lexfridman.com/files/thumbs_ai_podcast/mark_zuckerberg_3.png,https://www.youtube.com/watch?v=MVYrJJNdrEg,First Interview in the Metaverse,https://lexfridman.com/mark-zuckerberg-3,https://lexfridman.com/mark-zuckerberg-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/greg_lukianoff.png,https://www.youtube.com/watch?v=buarAx_u2qg,"Cancel Culture, Deplatforming, Censorship & Free Speech",https://lexfridman.com/greg-lukianoff,https://lexfridman.com/greg-lukianoff-transcript
https://lexfridman.com/files/thumbs_ai_podcast/james_sexton.png,https://www.youtube.com/watch?v=fUEjCXpOjPY,"Divorce Lawyer on Marriage, Relationships, Sex, Lies & Love",https://lexfridman.com/james-sexton,https://lexfridman.com/james-sexton-transcript
https://lexfridman.com/files/thumbs_ai_podcast/walter_isaacson.png,https://www.youtube.com/watch?v=aGOV5R7M1Js,"Elon Musk, Steve Jobs, Einstein, Da Vinci & Ben Franklin",https://lexfridman.com/walter-isaacson,https://lexfridman.com/walter-isaacson-transcript
https://lexfridman.com/files/thumbs_ai_podcast/neri_oxman.png,https://www.youtube.com/watch?v=XbPHojL_61U,"Biology, Art, and Science of Design & Engineering with Nature",https://lexfridman.com/neri-oxman,https://lexfridman.com/neri-oxman-transcript
https://lexfridman.com/files/thumbs_ai_podcast/andrew_huberman_4.png,https://www.youtube.com/watch?v=eTBAxD6lt2g,"Relationships, Drama, Betrayal, Sex, and Love",https://lexfridman.com/andrew-huberman-4,https://lexfridman.com/andrew-huberman-4-transcript
https://lexfridman.com/files/thumbs_ai_podcast/joscha_bach_3.png,https://www.youtube.com/watch?v=e8qJsk1j2zE,"Life, Intelligence, Consciousness, AI & the Future of Humans",https://lexfridman.com/joscha-bach-3,https://lexfridman.com/joscha-bach-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/mohammed_el_kurd.png,https://www.youtube.com/watch?v=34wA_bdG6QQ,Palestine,https://lexfridman.com/mohammed-el-kurd,https://lexfridman.com/mohammed-el-kurd-transcript
https://lexfridman.com/files/thumbs_ai_podcast/yuval_noah_harari.png,https://www.youtube.com/watch?v=Mde2q7GFCrw,"Human Nature, Intelligence, Power, and Conspiracies",https://lexfridman.com/yuval-noah-harari,https://lexfridman.com/yuval-noah-harari-transcript
https://lexfridman.com/files/thumbs_ai_podcast/benjamin_netanyahu.png,https://www.youtube.com/watch?v=XpC7SVDXimg,"Israel, Palestine, Power, Corruption, Hate, and Peace",https://lexfridman.com/benjamin-netanyahu,https://lexfridman.com/benjamin-netanyahu-transcript
https://lexfridman.com/files/thumbs_ai_podcast/robert_f_kennedy_jr.png,https://www.youtube.com/watch?v=NPtBkw5uD-0,"CIA, Power, Corruption, War, Freedom, and Meaning",https://lexfridman.com/robert-f-kennedy-jr,https://lexfridman.com/robert-f-kennedy-jr-transcript
https://lexfridman.com/files/thumbs_ai_podcast/george_hotz_3.png,https://www.youtube.com/watch?v=dNrTrx42DGQ,"Tiny Corp, Twitter, AI Safety, Self-Driving, GPT, AGI & God",https://lexfridman.com/george-hotz-3,https://lexfridman.com/george-hotz-3-transcript
https://lexfridman.com/files/thumbs_ai_podcast/marc_andreessen.png,https://www.youtube.com/watch?v=-hxeDjAxvJ8,"Future of the Internet, Technology, and AI",https://lexfridman.com/marc-andreessen,
https://lexfridman.com/files/thumbs_ai_podcast/jimmy_wales.png,https://www.youtube.com/watch?v=diJp4zoQPqo,Wikipedia,https://lexfridman.com/jimmy-wales,https://lexfridman.com/jimmy-wales-transcript
https://lexfridman.com/files/thumbs_ai_podcast/matthew_mcconaughey.png,https://www.youtube.com/watch?v=8qgIFD0PaWo,"Freedom, Truth, Family, Hardship, and Love",https://lexfridman.com/matthew-mcconaughey,
https://lexfridman.com/files/thumbs_ai_podcast/mark_zuckerberg_2.png,https://www.youtube.com/watch?v=Ff4fRgnuFgQ,"Future of AI at Meta, Facebook, Instagram, and WhatsApp",https://lexfridman.com/mark-zuckerberg-2,
https://lexfridman.com/files/thumbs_ai_podcast/bert_kreischer.png,https://www.youtube.com/watch?v=8TmV6KEYkK0,"Comedy, Drinking, Rogan, Segura, Churchill & Kim Jong Un",https://lexfridman.com/bert-kreischer,
https://lexfridman.com/files/thumbs_ai_podcast/chris_lattner_3.png,https://www.youtube.com/watch?v=pdJQ8iVTwj8,Future of Programming and AI,https://lexfridman.com/chris-lattner-3,
https://lexfridman.com/files/thumbs_ai_podcast/neil_gershenfeld.png,https://www.youtube.com/watch?v=YDjOS0VHEr4,Self-Replicating Robots and the Future of Fabrication,https://lexfridman.com/neil-gershenfeld,
https://lexfridman.com/files/thumbs_ai_podcast/randall_kennedy.png,https://www.youtube.com/watch?v=iFXGpKf9VBU,"The N-Word - History of Race, Law, Politics, and Power",https://lexfridman.com/randall-kennedy,
https://lexfridman.com/files/thumbs_ai_podcast/anna_frebel.png,https://www.youtube.com/watch?v=IQnUa5Bq5x4,"Origin and Evolution of the Universe, Galaxies, and Stars",https://lexfridman.com/anna-frebel,
https://lexfridman.com/files/thumbs_ai_podcast/harvey_silverglate.png,https://www.youtube.com/watch?v=DgTjSrrf6GQ,Freedom of Speech,https://lexfridman.com/harvey-silverglate,
https://lexfridman.com/files/thumbs_ai_podcast/stephen_wolfram_4.png,https://www.youtube.com/watch?v=PdE-waSx-d8,"ChatGPT and the Nature of Truth, Reality & Computation",https://lexfridman.com/stephen-wolfram-4,
https://lexfridman.com/files/thumbs_ai_podcast/david_pakman.png,https://www.youtube.com/watch?v=2i31fDkaK9A,"Politics of Trump, Biden, Bernie, AOC, Socialism & Wokeism",https://lexfridman.com/david-pakman,
https://lexfridman.com/files/thumbs_ai_podcast/robert_playter.png,https://www.youtube.com/watch?v=cLVdsZ3I5os,Boston Dynamics CEO on Humanoid and Legged Robotics,https://lexfridman.com/robert-playter,
https://lexfridman.com/files/thumbs_ai_podcast/manolis_kellis_5.png,https://www.youtube.com/watch?v=wMavKrA-4do,Evolution of Human Civilization and Superintelligent AI,https://lexfridman.com/manolis-kellis-5,
https://lexfridman.com/files/thumbs_ai_podcast/simone_giertz.png,https://www.youtube.com/watch?v=OgIo36F6Fsg,"Queen of Sh*tty Robots, Innovative Engineering, and Design",https://lexfridman.com/simone-giertz,
https://lexfridman.com/files/thumbs_ai_podcast/max_tegmark_3.png,https://www.youtube.com/watch?v=VcVfceTsD0A,The Case for Halting AI Development,https://lexfridman.com/max-tegmark-3,
https://lexfridman.com/files/thumbs_ai_podcast/edward_frenkel.png,https://www.youtube.com/watch?v=Osh0-J3T2nY,"Reality is a Paradox - Mathematics, Physics, Truth & Love",https://lexfridman.com/edward-frenkel,
https://lexfridman.com/files/thumbs_ai_podcast/paul_rosolie.png,https://www.youtube.com/watch?v=gPfriiHBBek,"Amazon Jungle, Uncontacted Tribes, Anacondas, and Ayahuasca",https://lexfridman.com/paul-rosolie,
https://lexfridman.com/files/thumbs_ai_podcast/eliezer_yudkowsky.png,https://www.youtube.com/watch?v=AaTRHFaaPG8,Dangers of AI and the End of Human Civilization,https://lexfridman.com/eliezer-yudkowsky,
https://lexfridman.com/files/thumbs_ai_podcast/sam_altman.png,https://www.youtube.com/watch?v=L_Guz73e6fw,"OpenAI CEO on GPT-4, ChatGPT, and the Future of AI",https://lexfridman.com/sam-altman,
https://lexfridman.com/files/thumbs_ai_podcast/shannon_curry.png,https://www.youtube.com/watch?v=qtOKrG_wK5A,"Johnny Depp & Amber Heard Trial, Marriage, Dating & Love",https://lexfridman.com/shannon-curry,
https://lexfridman.com/files/thumbs_ai_podcast/sam_harris_2.png,https://www.youtube.com/watch?v=Qyrjgf-_Vdk,"Trump, Pandemic, Twitter, Elon, Bret, IDW, Kanye, AI & UFOs",https://lexfridman.com/sam-harris-2,
https://lexfridman.com/files/thumbs_ai_podcast/chris_voss.png,https://www.youtube.com/watch?v=8EguLJgkc54,FBI Hostage Negotiator,https://lexfridman.com/chris-voss,
https://lexfridman.com/files/thumbs_ai_podcast/b_team.png,https://www.youtube.com/watch?v=hLZ6PACCBy8,"Craig Jones, Nicky Rod, and Nicky Ryan",https://lexfridman.com/b-team,
https://lexfridman.com/files/thumbs_ai_podcast/ginni_rometty.png,https://www.youtube.com/watch?v=XiCxj-bXu5M,"IBM CEO on Leadership, Power, and Adversity",https://lexfridman.com/ginni-rometty,
https://lexfridman.com/files/thumbs_ai_podcast/aaron_smith_levin.png,https://www.youtube.com/watch?v=J1lN9zkK_k0,Scientology,https://lexfridman.com/aaron-smith-levin,
https://lexfridman.com/files/thumbs_ai_podcast/tim_urban_2.png,https://www.youtube.com/watch?v=GkZz2I6sK08,"Tribalism, Marxism, Liberalism, Social Justice, and Politics",https://lexfridman.com/tim-urban-2,
https://lexfridman.com/files/thumbs_ai_podcast/andrew_strominger.png,https://www.youtube.com/watch?v=y3cw_9ELpQw,"Black Holes, Quantum Gravity, and Theoretical Physics",https://lexfridman.com/andrew-strominger,
https://lexfridman.com/files/thumbs_ai_podcast/aella.png,https://www.youtube.com/watch?v=cFSrxSBrgSc,"Sex Work, OnlyFans, Porn, Escorting, Dating, and Human Sexuality",https://lexfridman.com/aella,
https://lexfridman.com/files/thumbs_ai_podcast/paul_conti.png,https://www.youtube.com/watch?v=jRBksDVs4tg,"Narcissism, Sociopathy, Envy, and the Nature of Good and Evil",https://lexfridman.com/paul-conti,
https://lexfridman.com/files/thumbs_ai_podcast/tim_dodd.png,https://www.youtube.com/watch?v=5eK5A_43pkE,"SpaceX, Starship, Rocket Engines, and Future of Space Travel",https://lexfridman.com/tim-dodd,
https://lexfridman.com/files/thumbs_ai_podcast/david_kipping.png,https://www.youtube.com/watch?v=uZN5xjoS6TU,Alien Civilizations and Habitable Worlds,https://lexfridman.com/david-kipping,
https://lexfridman.com/files/thumbs_ai_podcast/jeremi_suri_2.png,https://www.youtube.com/watch?v=GvX-heRWFfA,"Civil War, Slavery, Freedom, and Democracy",https://lexfridman.com/jeremi-suri-2,
https://lexfridman.com/files/thumbs_ai_podcast/dennis_whyte.png,https://www.youtube.com/watch?v=aJoRMFWn2Jk,Nuclear Fusion and the Future of Energy,https://lexfridman.com/dennis-whyte,
https://lexfridman.com/files/thumbs_ai_podcast/omar_suleiman.png,https://www.youtube.com/watch?v=BOKCNUqbpH0,Islam,https://lexfridman.com/omar-suleiman,
https://lexfridman.com/files/thumbs_ai_podcast/mrbeast.png,https://www.youtube.com/watch?v=Z3_PwvvfxIU,"Future of YouTube, Twitter, TikTok, and Instagram",https://lexfridman.com/mrbeast,
https://lexfridman.com/files/thumbs_ai_podcast/betul_kacar.png,https://www.youtube.com/watch?v=NXU_M4030nE,"Origin of Life, Ancient DNA, Panspermia, and Aliens",https://lexfridman.com/betul-kacar,
https://lexfridman.com/files/thumbs_ai_podcast/bhaskar_sunkara.png,https://www.youtube.com/watch?v=pNlfHgHJweQ,Socialism and Communism,https://lexfridman.com/bhaskar-sunkara,
https://lexfridman.com/files/thumbs_ai_podcast/nathalie_cabrol.png,https://www.youtube.com/watch?v=yyBosLx7bbM,Search for Alien Life,https://lexfridman.com/nathalie-cabrol,
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_6.png,https://www.youtube.com/watch?v=NUkXluf3OYA,Christmas Special,https://lexfridman.com/michael-malice-6,
https://lexfridman.com/files/thumbs_ai_podcast/ed_calderon.png,https://www.youtube.com/watch?v=9PIOoJMMptA,Mexican Drug Cartels,https://lexfridman.com/ed-calderon,
https://lexfridman.com/files/thumbs_ai_podcast/coffeezilla.png,https://www.youtube.com/watch?v=hi9Rf0oLdHk,"SBF, FTX, Fraud, Scams, Fake Gurus, Money, Fame, and Power",https://lexfridman.com/coffeezilla,
https://lexfridman.com/files/thumbs_ai_podcast/noam_brown.png,https://www.youtube.com/watch?v=2oHH4aClJQs,AI vs Humans in Poker and Games of Strategic Negotiation,https://lexfridman.com/noam-brown,
https://lexfridman.com/files/thumbs_ai_podcast/roger_gracie.png,https://www.youtube.com/watch?v=FhfmGM6hswI,Greatest Jiu Jitsu Competitor of All Time,https://lexfridman.com/roger-gracie,
https://lexfridman.com/files/thumbs_ai_podcast/todd_howard.png,https://www.youtube.com/watch?v=H9AAnV59ddE,"Skyrim, Elder Scrolls 6, Fallout, and Starfield",https://lexfridman.com/todd-howard,
https://lexfridman.com/files/thumbs_ai_podcast/guido_van_rossum_2.png,https://www.youtube.com/watch?v=-DVyjdw4t9I,Python and the Future of Programming,https://lexfridman.com/guido-van-rossum-2,
https://lexfridman.com/files/thumbs_ai_podcast/chris_tarbell.png,https://www.youtube.com/watch?v=4KiO8GRgwDk,FBI Agent Who Took Down Silk Road,https://lexfridman.com/chris-tarbell,
https://lexfridman.com/files/thumbs_ai_podcast/climate_change_debate.png,https://www.youtube.com/watch?v=5Gk9gIpGvSE,Bjørn Lomborg and Andrew Revkin,https://lexfridman.com/climate-change-debate,
https://lexfridman.com/files/thumbs_ai_podcast/chamath_palihapitiya.png,https://www.youtube.com/watch?v=kFQUDCgMjRc,"Money, Success, Startups, Energy, Poker & Happiness",https://lexfridman.com/chamath-palihapitiya,
https://lexfridman.com/files/thumbs_ai_podcast/destiny.png,https://www.youtube.com/watch?v=bqeuFiAUU4o,"Politics, Free Speech, Controversy, Sex, War, and Relationships",https://lexfridman.com/destiny,
https://lexfridman.com/files/thumbs_ai_podcast/ben_shapiro.png,https://www.youtube.com/watch?v=AF8DOS4C2KM,"Politics, Kanye, Trump, Biden, Hitler, Extremism, and War",https://lexfridman.com/ben-shapiro,
https://lexfridman.com/files/thumbs_ai_podcast/fiona_hill.png,https://www.youtube.com/watch?v=vNhSCF9i8Qs,Vladimir Putin and Donald Trump,https://lexfridman.com/fiona-hill,
https://lexfridman.com/files/thumbs_ai_podcast/abbas_amanat.png,https://www.youtube.com/watch?v=OYsYgzzsdT0,"Iran Protests, Mahsa Amini, History, CIA & Nuclear Weapons",https://lexfridman.com/abbas-amanat,
https://lexfridman.com/files/thumbs_ai_podcast/andrej_karpathy.png,https://www.youtube.com/watch?v=cdiD-9MMpb0,"Tesla AI, Self-Driving, Optimus, Aliens, and AGI",https://lexfridman.com/andrej-karpathy,
